,task_id,participant_id,citation_design,context_stakeness,source_reliability,task_duration,task_num_clicks,task_num_sr_clicks,task_num_aio_clicks,task_num_cd_clicks,task_show_more_clicks,task_num_external_clicks,task_time_aio,task_time_sr,task_time_cd,task_time_sr_aio,task_time_fraction_sr,task_time_fraction_aio,task_time_fraction_cd,task_num_mouse_movements,task_num_scrolls,task_num_down_scrolls,task_num_up_scrolls,task_median_scroll_duration,task_median_up_scroll_duration,task_median_down_scroll_duration,task_median_scroll_distance,task_median_up_scroll_distance,task_median_down_scroll_distance
825,2,63dab24ece887158c2adb6d7,domain,high,original,30551,0,0,0,0,0,0,0.0076999999955296,5.356,0.0,5.3636999999955295,0.9985644238127532,0.0014355761872468,0.0,0,8,5,3,0.3277499999962749,0.3156000000014884,0.3326999999955298,97.60000610351562,-298.3999938964844,198.3999938964844
826,2,63de656828b28434f3ed4808,number,low,original,45132,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,6,1,0.5002000000476841,0.4492000000476892,0.5998999999761576,133.33333206176758,-858.6666870117188,136.38096046447754
827,2,63de85109c483ddf2670c7f8,icon,low,high_reliability,141411,1,0,1,0,1,0,51.81460000014305,7.117799999713897,0.0,58.93239999985695,0.1207790621072818,0.8792209378927183,0.0,0,12,11,1,0.4602000000476813,0.3670999999046316,0.5533000001907311,94.75,-1592.0,124.0
828,2,63e51ccb431bed8154fc6aae,number,low,high_reliability,86535,1,0,1,0,1,0,3.084100000000559,0.2506000000005587,0.1667000000001862,3.3347000000011175,0.075149188832721,0.9248508111672792,0.0499895043032747,0,10,7,3,0.3457999999998122,0.3449999999999988,0.3614000000003718,149.0,-299.0,199.0
829,2,63e527f004bfdf780a056741,number,low,high_reliability,10496,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
830,2,63e55ab8223fe6129765e841,number,high,low_reliability,47608,1,0,1,0,1,0,13.56439999997616,1.230699999988079,0.0,14.795099999964236,0.0831829457043922,0.9168170542956078,0.0,0,6,5,1,0.4290999999940403,0.2398999999761599,0.4291999999880787,206.75,-1125.5,216.5
831,2,63e5665b49cf3cdbd54ea57b,domain,low,original,82792,1,1,0,0,0,1,0.3326000000238419,10.814199999928473,0.0,11.146799999952314,0.9701618401671096,0.0298381598328905,0.0,1,2,1,1,0.1932499999999919,0.1879999999999881,0.1984999999999956,-50.0,-200.0,100.0
832,2,63eb35e9e47f009483e1eedb,domain,high,original,80629,5,4,1,0,1,4,8.12989999985695,16.346099999427796,0.9752000000476836,24.475999999284753,0.6678419676379094,0.3321580323620904,0.0398431116226581,4,19,10,9,0.3509999999999991,0.3422000000476863,0.3611999999284734,99.0,-199.0,248.5
833,2,63f11d008327663bc314b53b,domain,high,original,44080,1,1,0,0,0,1,0.0166000000238418,4.234799999952316,0.0,4.251399999976158,0.9960954038613316,0.0039045961386684,0.0,1,8,7,1,0.335800000011921,0.2537999999523208,0.3369999999999997,39.20001220703125,-527.2000122070312,39.20001220703125
834,2,63f77dc98bfabd95812edc2c,icon,high,original,83694,2,1,1,0,1,1,0.0,3.6149000000953673,0.0,3.6149000000953673,1.0,0.0,0.0,1,21,14,7,0.4977999999523206,0.4356999998092732,0.6409499999284742,19.0,-369.0,136.0
835,2,63f79034370a105d5d57d9bd,icon,high,high_reliability,82856,3,3,0,0,0,3,18.644200000000183,7.61379999999795,0.0,26.257999999998137,0.2899611546956543,0.7100388453043458,0.0,3,3,2,1,0.467200000000183,0.6160999999996335,0.4247500000004649,199.0,-499.0,249.0
836,2,64007622a1b9dbf7a50405cb,domain,high,high_reliability,77165,2,2,0,0,0,2,4.3469999999999995,9.089999999999998,0.0,13.437,0.6764902880107165,0.3235097119892833,0.0,2,2,1,1,0.4354999999999975,0.2729999999999961,0.597999999999999,0.3333384096622467,-414.6666564941406,415.3333333134651
837,2,64047099984bd91b7b0dff1f,number,high,original,20973,0,0,0,0,0,0,0.0141999998092651,7.231900000095367,0.0,7.246099999904633,0.9980403251667168,0.001959674833283,0.0,0,10,7,3,0.2962500000000005,0.295599999904633,0.2964000000953675,39.19999694824219,-39.20001220703125,39.19999694824219
838,2,641360c2d049750e77c9a34a,number,high,original,83277,3,3,0,0,0,3,0.0,60.57909999999404,0.0,60.57909999999404,1.0,0.0,0.0,3,4,3,1,0.293499999985098,0.1976999999880746,0.3193999999761558,31.46666520833969,-210.13333129882812,54.75555229187012
839,2,641619d1004de9ef3745c58d,number,high,original,83084,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3,2,0.3618999999910599,0.2672999999895693,0.6174999999999997,4.952392578125,-278.8571434020996,156.95237946510315
840,2,642aff87ea9fb23585fc5ee3,number,high,low_reliability,36733,2,1,1,0,1,1,0.0,0.0418999999999068,0.0,0.0418999999999068,1.0,0.0,0.0,1,11,8,3,0.5751000000000914,0.5751000000000914,0.6198000000000459,7.0,-358.0,22.5
841,2,642b083df2d7cd6133db4899,number,high,low_reliability,39750,1,0,1,0,1,0,21.80780000001192,0.0,0.0,21.80780000001192,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
842,2,644fdc8d0d748ff99020fcae,domain,high,original,9938,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
843,2,647849063b9fd9be24803727,domain,high,low_reliability,15255,0,0,0,0,0,0,9.683800000071525,0.036,0.0,9.719800000071524,0.0037037799131396,0.9962962200868604,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
844,2,64836f73720796518f9b2843,domain,high,high_reliability,77832,2,2,0,0,0,2,0.5831000000238419,4.601599999904632,0.0,5.184699999928474,0.8875344764341454,0.1124655235658545,0.0,2,18,16,2,0.6426999999880789,0.3155999999940349,0.7009999999999992,53.0,-526.0,58.0
845,2,648978eef0a4e73b67c9c153,domain,high,original,38078,1,1,0,0,0,1,10.220399999976156,5.15840000000596,0.0,15.37879999998212,0.3354227898153274,0.6645772101846724,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
846,2,648a30a2847ab1c5fa5785f8,domain,high,high_reliability,55987,1,1,0,0,0,1,0.0545,8.605800000011921,0.0,8.66030000001192,0.993706915464831,0.0062930845351691,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
847,2,64e728d622e7a6404613c94f,icon,low,original,23203,1,0,1,0,1,0,9.247,1.3651999998092652,0.0,10.612199999809263,0.1286443904029138,0.8713556095970861,0.0,0,3,2,1,0.4469999999999992,0.4469999999999992,0.9378499999046328,446.22216796875,-1551.111083984375,708.4444071054459
848,2,6509de33bd1b69732d0009ab,number,high,original,9946,0,0,0,0,0,0,3.0988999996185305,0.0167000002861022,0.0,3.115599999904633,0.0053601233427312,0.9946398766572688,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
849,2,651ab308d328995f86b262ff,domain,high,low_reliability,90457,1,0,1,0,1,0,14.98959999999404,60.6650000000298,0.0842000000178814,75.65460000002382,0.8018679630850034,0.1981320369149968,0.0011129528147377,0,4,3,1,0.4483499999940363,1.0004000000059676,0.441299999982121,298.0,-899.0,298.0
850,2,6534cceb3847273f3c9b8239,domain,low,high_reliability,8899,0,0,0,0,0,0,1.186,0.118,0.0,1.3039999999999998,0.0904907975460122,0.9095092024539878,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
851,2,65424b6510550ea538d0bca4,icon,high,original,36936,1,1,0,0,0,1,0.0228999999999068,11.97610000000056,0.0,11.999000000000468,0.9980915076256432,0.0019084923743566,0.0,1,5,4,1,0.3768999999999067,0.9830000000000004,0.3687499999997676,198.0,-1136.0,248.5
852,2,6544b6b0048c6646e5bf4db8,number,low,original,36271,1,1,0,0,0,1,0.0,0.859,0.0,0.859,1.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
853,2,6544fed196a4a783c9887d59,number,low,low_reliability,11146,0,0,0,0,0,0,2.8655,0.0172999999970197,0.0,2.8827999999970197,0.0060011100308858,0.993998889969114,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
855,2,65537e14439274fe5036b4d2,number,low,high_reliability,55354,0,0,0,0,0,0,12.488799999952317,0.0,0.0,12.488799999952317,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
856,2,65599c698363f734b0325aa2,number,low,high_reliability,14776,0,0,0,0,0,0,8.905399999856948,0.0,0.0,8.905399999856948,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
857,2,656c97dad85d1ebbb4fa93f3,number,low,low_reliability,31377,0,0,0,0,0,0,4.299799999952316,11.582300000071523,0.0,15.88210000002384,0.7292675401901598,0.2707324598098401,0.0,0,8,6,2,0.3636000000238431,0.4872999999821177,0.3636000000238431,198.5,-653.5,199.0
858,2,656cd9efdb298e7230d7d42b,icon,low,low_reliability,26649,0,0,0,0,0,0,9.58520000000298,10.770900000000372,0.0,20.35610000000335,0.5291239481039393,0.4708760518960608,0.0,0,3,2,1,0.3932999999988826,0.3932999999988826,0.3882499999990685,98.39999389648438,-314.3999938964844,148.39999675750732
859,2,6571fd9d691befe21fa61d18,icon,high,original,16089,0,0,0,0,0,0,5.404899999991059,0.0,0.0,5.404899999991059,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
860,2,6575c7da000442e5a54f5e24,number,low,high_reliability,116967,5,2,3,2,1,4,13.020999999880791,40.19869999992847,1.5320999997854232,53.21969999980926,0.7553349605516857,0.2446650394483144,0.0287882118800165,2,37,26,11,0.284000000000006,0.284000000000006,0.2765500000715271,17.0,-206.0,23.5
861,2,657b2d22191dda04598ef38b,domain,high,low_reliability,24368,1,0,1,0,1,0,1.2281999998092652,0.0,0.0,1.2281999998092652,0.0,1.0,0.0,0,10,6,4,0.2212000000476832,0.2188999999761582,0.2266999999284742,101.33331298828124,-350.0000114440918,200.0
862,2,6581a367a62877b8742ec59a,number,low,high_reliability,31944,1,1,0,0,0,1,3.48670000000298,0.4684999999999999,0.0,3.95520000000298,0.1184516585759625,0.8815483414240375,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
863,2,659c067de92634488b349626,number,high,original,83794,3,2,1,0,1,2,0.0,39.156000000000006,0.0,39.156000000000006,1.0,0.0,0.0,2,25,19,6,0.6189999999999998,0.5754999999999999,0.6769999999999428,27.0,-40.5,83.0
864,2,659d52af923c07a8e1aac79a,number,high,high_reliability,23426,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
865,2,65a7df405cbda3869eba63b4,number,low,original,21128,0,0,0,0,0,0,0.7907999999998138,0.3106000000000931,0.0,1.101399999999907,0.2820047212639544,0.7179952787360456,0.0,0,4,3,1,0.3396500000000233,0.3215000000000003,0.3408999999999071,148.39999693632126,-598.4000244140625,198.39999997615817
866,2,65aea1ad4ec9136d74dc5095,domain,low,low_reliability,9751,0,0,0,0,0,0,0.0359000000953674,2.3487000000476836,0.0,2.384600000143051,0.9849450641226144,0.0150549358773856,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
867,2,65b7b0e4e6fa7d632205b4b6,number,high,high_reliability,7523,0,0,0,0,0,0,2.4268000000000467,0.0,0.0,2.4268000000000467,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
868,2,65e3387b7c88e9a05fb68d34,domain,high,low_reliability,104315,0,0,0,0,0,0,15.416,4.761099999904633,0.0,20.17709999990463,0.2359655252700901,0.7640344747299098,0.0,0,29,14,15,0.5165000000000077,0.6410999999046254,0.4770000000000003,-2.0,-61.0,87.5
869,2,66097284b44bdd99ae430bf1,number,low,high_reliability,46525,0,0,0,0,0,0,8.567599999994039,0.0,0.0,8.567599999994039,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
870,2,66099d3fa3579e4e79fa013c,icon,high,low_reliability,55627,2,1,1,0,1,1,16.27739999999851,21.84039999999851,0.0,38.11779999999702,0.5729711578317799,0.4270288421682202,0.0,1,3,2,1,0.4021999999955294,0.366100000001488,0.6262499999999998,118.0,-497.0,241.5
871,2,660ea65b18972d0e6a14a896,icon,low,high_reliability,37129,1,0,1,0,1,0,19.916999999999945,6.519,0.0,26.435999999999943,0.2465955515206541,0.7534044484793458,0.0,0,8,5,3,0.5174999999999699,0.4849999999999994,0.5499999999999403,65.0,-246.0,89.0
872,2,66295e015fdaa405a56cdfdf,domain,low,original,23010,1,1,0,0,0,1,0.0184000000953674,7.655299999952316,0.0,7.673700000047683,0.9976021997087126,0.0023978002912875,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
873,2,66358d404b95112d53513391,icon,high,low_reliability,149751,6,6,0,0,0,6,14.31339999999851,25.966600000001485,0.0,40.27999999999999,0.6446524329692526,0.3553475670307476,0.0,6,12,8,4,0.7595499999970183,0.7096500000022417,0.7595499999970183,5.5,-292.5,130.5
874,2,663f7196a07afa04b277db38,icon,high,original,43573,0,0,0,0,0,0,10.148800000071526,12.04430000001192,0.0,22.193100000083447,0.542704714526886,0.457295285473114,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
875,2,66472012c86df53542876f2a,number,low,low_reliability,33385,1,0,1,0,1,0,12.760700000000186,7.417300000000047,0.0,20.17800000000023,0.3675934185746834,0.6324065814253167,0.0,0,4,3,1,0.3765499999999306,0.3243000000000471,0.3855000000000004,77.0,-282.0,123.0
876,2,66484cfc664a1d8dd22f2fcf,icon,low,low_reliability,65800,2,1,1,0,1,1,6.8645999999999185,13.367500000000058,0.0,20.232099999999978,0.6607074895833884,0.3392925104166115,0.0,1,17,12,5,0.3954999999999984,0.3952000000000115,0.3971500000000212,99.0,-199.0,198.5
877,2,6648b380adcc8b522c401d27,icon,high,original,18256,0,0,0,0,0,0,10.574600000381473,0.7496999998092652,0.0,11.324300000190735,0.0662027674820199,0.9337972325179802,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
878,2,664a0d8b5ef52adae600c9fa,icon,high,low_reliability,25422,0,0,0,0,0,0,0.0829999999999417,0.0690000000000291,0.0,0.1519999999999708,0.4539473684213311,0.546052631578669,0.0,0,9,8,1,0.4840000000000586,0.9299999999999996,0.4425000000000296,80.0,-880.0,82.0
879,2,664a5be05bc29332beb2fced,domain,low,high_reliability,30004,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2,4,0.4229999999999723,0.4459999999999995,0.3304999999999722,-32.0,-75.0,76.5
880,2,664a6472a2f4123353fb3d83,number,low,original,37173,0,0,0,0,0,0,3.983300000000745,0.0,0.0,3.983300000000745,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
881,2,665037ded96e1d5ab290e9ca,domain,low,high_reliability,74326,1,1,0,0,0,1,0.6881999998092652,2.3040999999046328,0.0,2.992299999713898,0.7700096915833754,0.2299903084166246,0.0,1,6,3,3,0.4803999998569495,0.3681999998092635,1.0083000001907347,-13.0,-44.0,69.33333587646484
882,2,665836af1376cc41158dbf5c,number,low,low_reliability,55891,0,0,0,0,0,0,10.734700000286102,28.592699999809263,0.0,39.327400000095366,0.7270427233872548,0.2729572766127451,0.0,0,9,8,1,0.4660000000000011,0.7689999999999984,0.465600000143052,40.79998779296875,-572.7999877929688,51.600006103515625
883,2,6658b2544c03c5e53422823b,icon,low,original,19315,0,0,0,0,0,0,9.98,0.0,0.0,9.98,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
884,2,6658b3d15669d166e3c15634,number,high,high_reliability,19244,1,0,1,0,1,0,5.17,0.1089999999999963,0.0,5.278999999999996,0.0206478499715848,0.9793521500284152,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
885,2,6658b68819546bf4a7e5459b,domain,high,low_reliability,58004,0,0,0,0,0,0,29.263,0.0,0.0,29.263,0.0,1.0,0.0,0,5,3,2,0.5398999996185339,0.292150000095372,0.68560000038147,48.0,-158.5,123.0
886,2,6658cae18f6f9dd68d0401a1,icon,low,original,271929,3,2,1,0,1,2,7.688800000190736,11.84400000023842,0.0,19.532800000429155,0.6063646788979663,0.3936353211020337,0.0,2,61,46,15,0.3587000000476905,0.2845999999046569,0.3847999999523175,8.66668701171875,-28.666667938232425,14.0
887,2,6658d5faab732c38533b2f1f,number,low,high_reliability,16448,0,0,0,0,0,0,0.0480999999046325,0.0,0.0,0.0480999999046325,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
888,2,6658d9826d4ec610f1b0cc33,domain,high,low_reliability,20120,0,0,0,0,0,0,9.818400000095368,0.0,0.0,9.818400000095368,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
889,2,6658e2cb395c02efada6a7a1,domain,high,high_reliability,45509,1,0,1,0,1,0,13.245599999994038,0.642,0.0234000000059604,13.887599999994038,0.0462282899853304,0.9537717100146696,0.0016849563643804,0,7,5,2,0.4534999999999982,0.2289999999999974,0.5509000000059601,296.7999267578125,-1480.4000244140625,406.4000053405762
890,2,665abb661d3f242a05ffb7ed,icon,high,original,6640,0,0,0,0,0,0,0.188,0.0,0.0,0.188,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
891,2,665ad886225977530cd6579c,number,high,low_reliability,7586,0,0,0,0,0,0,2.246299999952316,0.0,0.0,2.246299999952316,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
892,2,665b1c70895ff62a86e1483e,number,high,original,61453,0,0,0,0,0,0,10.08380000001192,0.0,0.0,10.08380000001192,0.0,1.0,0.0,0,12,9,3,0.7806000000089419,0.3522000000178806,0.9701999999880826,96.66666793823242,-490.00006103515625,156.6666259765625
893,2,665ddf309813ddc0869e8780,domain,high,low_reliability,55493,1,0,1,0,1,0,6.648400000095367,9.220800000309945,0.0505,15.86920000040531,0.5810500844449902,0.4189499155550098,0.0031822650164286,0,15,10,5,0.3492000000476878,0.3492000000476878,0.3565000000000022,98.4000244140625,-298.3999938964844,148.40000915527344
894,2,665f3e69f83003c1df913675,number,low,original,13991,0,0,0,0,0,0,5.065,0.1659999999999981,0.0,5.230999999999999,0.0317338940929073,0.9682661059070926,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
895,2,6662167b0dead2fa51dfdfc3,domain,high,low_reliability,20474,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
896,2,66635b0f4a3d5b9452f10d7f,domain,low,original,73409,1,0,1,0,1,0,7.495300000071525,0.0,1.067399999976158,7.495300000071525,0.0,1.0,0.1424092431211522,0,6,3,3,0.7683999999761584,0.7178999999761579,1.941300000071525,2.0000012516975403,-559.3333129882812,562.6666660308838
897,2,666445e5b72745f04a4f57d6,icon,high,low_reliability,37750,0,0,0,0,0,0,22.532399999999996,0.0,0.0,22.532399999999996,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
898,2,6665f451f540ce3f2b051bb0,icon,high,high_reliability,119690,2,2,0,0,0,2,7.07000000000003,88.42099999999999,0.0,95.49100000000004,0.9259616089474396,0.0740383910525602,0.0,2,6,3,3,0.7085000000000139,0.8969999999999985,0.5200000000000293,-28.0,-285.0,285.0
899,2,66684184ca1b579ea53e2001,domain,low,high_reliability,7779,1,0,1,0,1,0,2.774,0.1945999999940395,0.0,2.96859999999404,0.0655527858230917,0.934447214176908,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
900,2,66685b8a31b015ff1167348f,domain,high,high_reliability,33227,1,1,0,0,0,1,0.7744000000059605,5.233200000017881,0.0,6.007600000023841,0.8710966109589707,0.1289033890410292,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
901,2,6671e82cc1fa43aced1c799a,domain,high,high_reliability,24488,1,0,1,0,1,0,5.9430000000000005,6.285200000047684,0.0549999997615814,12.228200000047684,0.5139922474299713,0.4860077525700287,0.0044978001473125,0,5,4,1,0.3567000000476827,0.685099999904633,0.3564999999999996,199.0,-715.0,199.0
902,2,66759b71393cdf8c9276b688,number,high,low_reliability,39975,3,2,1,0,1,2,11.2489999999851,6.29939999999106,0.0,17.548399999976162,0.3589728978140239,0.6410271021859759,0.0,2,4,3,1,0.5535500000044689,1.016200000002982,0.4777999999970177,249.0,-899.0,299.0
903,2,66784c32524d51faa546901b,icon,high,low_reliability,19993,1,0,1,0,1,0,5.8565000000000005,0.0,0.0,5.8565000000000005,0.0,1.0,0.0,0,2,1,1,0.3958000000000456,0.3853000000000453,0.406300000000046,-0.5,-199.0,198.0
904,2,66799043863669170269eedf,number,high,low_reliability,10556,0,0,0,0,0,0,4.351999999999999,1.6417999999523163,0.0,5.993799999952316,0.2739163802538252,0.7260836197461747,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
905,2,667a7ab2a6179deb78e9dd1a,number,low,original,45213,1,0,1,0,1,0,4.142,14.589000000000004,0.0,18.731,0.7788692541775667,0.2211307458224334,0.0,0,7,3,4,0.4000000000000021,0.3360000000000003,2.0,-16.0,-436.5,585.0
906,2,667c6c4d389d8bd57e2aa7ea,number,high,high_reliability,112586,2,2,0,0,0,2,12.368899999999908,46.24230000000029,0.0,58.61120000000019,0.7889669551212077,0.2110330448787922,0.0,2,7,5,2,0.3540999999998604,0.5890000000000057,0.3481000000000946,199.2000732421875,-626.7999877929688,268.79998779296875
907,2,6682b776165dbb37552d18c8,number,high,high_reliability,51149,0,0,0,0,0,0,8.903099999999629,28.83270000000111,0.0,37.73580000000074,0.7640675432878208,0.2359324567121793,0.0,0,14,13,1,0.4062000000001857,0.2277000000001905,0.4127999999998142,12.5,-308.0,14.0
908,2,668428453c29b72930fd521b,domain,high,original,212896,1,0,1,0,1,0,18.263699999809266,9.349799999713898,1.2825,27.613499999523167,0.3385952523177196,0.6614047476822802,0.0464446738016602,0,9,6,3,0.3552000002861035,0.3764000000953658,0.3274999999999988,98.0,-298.0,98.5
909,2,6687ef9bb3207f5e525c1a82,number,high,low_reliability,7574,0,0,0,0,0,0,0.9475999999940397,0.5015999999940395,0.0,1.4491999999880791,0.346121998342648,0.6538780016573519,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
910,2,668db0a372d0c41c15a558ba,domain,high,original,31896,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,11,3,0.6323000001907353,0.3339000000953671,0.7004999999999999,27.20001220703125,-109.5999984741211,50.79999995231629
911,2,66912c22d42ca7c3bfa92ca2,domain,high,high_reliability,16810,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,1,0.3372000000476836,0.3450999999046331,0.3350500000715254,99.0,-199.0,99.0
913,2,66958688126ae60131512012,domain,high,original,19968,0,0,0,0,0,0,0.0,8.354299999713897,0.0,8.354299999713897,1.0,0.0,0.0,0,6,3,3,0.3820499999523168,0.3674999999999997,0.408100000143051,50.0,-299.0,299.0
914,2,6697dd57c4db95eac07db01a,domain,low,low_reliability,46578,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
915,2,669822e8dc9cf1a2a30dc3e5,icon,low,original,21441,1,1,0,0,0,1,0.3799999999999418,7.283,0.0,7.6629999999999425,0.9504110661620848,0.0495889338379152,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
916,2,669aa678bee50f1a83b7d2a7,icon,high,original,92034,1,1,0,0,0,1,65.31039999991654,0.9157999999523164,0.0,66.22619999986885,0.0138283640002616,0.9861716359997384,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
917,2,669d6e67b980bf3846b82e8f,icon,low,low_reliability,17679,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.4359999999999999,0.4359999999999999,0.0,-412.0,-412.0,0.0
918,2,66a4f444bf2aa08e4e735916,domain,high,original,16620,0,0,0,0,0,0,0.0471999999284744,0.0,0.0,0.0471999999284744,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
919,2,66a52f6c1eb3824340fcaebc,icon,low,low_reliability,63266,1,0,1,0,1,0,2.18,0.0,0.0,2.18,0.0,1.0,0.0,0,11,5,6,0.8300000000000054,1.0140000000000042,0.7190000000000012,-18.0,-189.0,88.0
920,2,66a79806a27648e44299b153,number,high,high_reliability,83251,2,2,0,0,0,2,0.2498999999999068,20.84480000000005,0.0,21.094699999999953,0.9881534224236465,0.0118465775763536,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
921,2,66a90e7caa371f25183bdce2,domain,high,original,54875,0,0,0,0,0,0,0.0145999999046325,0.1606999998092651,0.0,0.1752999997138977,0.9167142046294304,0.0832857953705694,0.0,0,17,15,2,0.4671000003814711,0.5849499998092664,0.451099999904633,30.0,-538.0,47.0
922,2,66b1007285ffafd0e80094a1,icon,high,high_reliability,36750,1,1,0,0,0,1,6.620000000059605,3.933699999988079,0.0,10.553700000047684,0.372731838120309,0.6272681618796909,0.0,1,2,1,1,0.3468499999940402,0.340300000011922,0.3533999999761583,3.039836883544922e-06,-198.3999938964844,198.39999997615817
923,2,66b507cc1a7e164991afbe17,number,low,high_reliability,34031,0,0,0,0,0,0,10.72179999999702,0.0,0.0,10.72179999999702,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
924,2,66b7c834a4a9c5861ece0058,icon,high,original,12236,0,0,0,0,0,0,2.691900000002235,0.0058999999985098,0.0,2.6978000000007447,0.0021869671578724,0.9978130328421276,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
925,2,66bbafb05de7e549455aa4ff,icon,high,original,73332,5,4,1,0,1,4,6.697400000095367,13.732400000333788,0.0,20.42980000042915,0.6721749601095128,0.3278250398904875,0.0,4,8,5,3,0.4655500000715307,0.6538999998569466,0.3377000000476835,99.20001220703124,-299.20001220703125,99.20001220703124
926,2,66bdde69417a86ba178f7871,domain,low,high_reliability,18305,0,0,0,0,0,0,3.399900000333786,3.175,0.0,6.574900000333786,0.4828970782580443,0.5171029217419557,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
927,2,66c5ee0d624ca2722eebfa1c,icon,low,high_reliability,12626,0,0,0,0,0,0,0.283,1.37,0.0,1.6530000000000002,0.8287961282516636,0.1712038717483363,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
928,2,66c60acf9f47f90473b69676,number,high,high_reliability,62090,0,0,0,0,0,0,43.6498999999999,0.0,0.0,43.6498999999999,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
929,2,66cdd69d50b73bddd9f40fa1,domain,high,original,166668,2,1,1,0,1,1,14.536,12.383,0.0,26.919000000000004,0.4600096586054458,0.5399903413945539,0.0,1,10,7,3,0.3464999999999927,0.3479999999999847,0.3450000000000006,112.39999693632126,-344.79998779296875,114.39999389648438
930,2,66cf368865143e842d98389d,domain,high,high_reliability,22801,0,0,0,0,0,0,6.285900000035763,0.2901000000238418,0.0296000000238418,6.576000000059604,0.0441149635068753,0.9558850364931248,0.0045012165485969,0,2,1,1,0.5949999999701978,0.5838999999761594,0.6060999999642362,0.0,-895.0,895.0
